offset,PDemand Feature,Day1,Day2,Hour Index,Season1,Season2,Season3,Season4,TOD1,TOD2,TOD3,TOD4,TOD5,dewtemp,drytemp,humidity,precip,wind speed,Office y
1,-0.9011215690000001,0,1,-1.661324773,1,0,0,0,0,0,0,0,1,0.42988833299999996,0.28798726399999997,0.24197660899999998,-0.163486338,1.0050490890000001,319
1,0.228840564,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-1.055455015,-0.9186230470000001,-0.679440609,-0.163486338,1.0050490890000001,494
1,1.6022752,1,0,1.372398725,0,0,1,0,0,0,0,0,1,1.27865596,1.264767039,0.24197660899999998,-0.163486338,-0.633626082,593
1,-0.951064647,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,0.32379237899999996,-0.114216173,0.9074445990000001,0.08806664199999999,-1.1798511390000002,318
1,0.9405294209999999,0,1,1.227935701,0,0,1,0,0,0,0,0,1,1.384751914,1.322224673,0.344356299,-0.163486338,-0.633626082,577
1,-0.78250676,1,0,0.36115755899999996,0,0,0,1,1,0,0,0,0,-1.108502992,-0.746250146,-1.088959372,-0.163486338,-0.633626082,334
1,-0.926093108,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-0.896311085,-1.033538315,-0.116352309,-0.163486338,0.18571150399999997,323
1,-0.894878685,0,1,-1.083472678,0,0,1,0,0,1,0,0,0,0.80122417,0.115614362,1.726482125,-0.163486338,-0.633626082,314
1,-0.39544790799999996,1,0,-0.36115755899999996,0,1,0,0,0,0,0,1,0,-0.36583131799999996,0.058156728,-0.9353898359999999,-0.163486338,-1.452963667,458
1,-0.426662331,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,0.9603681000000001,0.805105968,0.44673599,-0.163486338,-0.633626082,469
1,-0.22689002,1,0,1.661324773,0,0,1,0,0,0,0,0,1,-0.25973536399999997,0.23052963,-0.9865796809999999,-0.163486338,-1.452963667,419
1,0.32248383399999997,1,0,0.505620583,0,1,0,0,1,0,0,0,0,-0.737167155,0.34544489700000003,-1.754427362,-0.163486338,0.18571150399999997,523
1,-0.869907146,1,0,-1.516861749,1,0,0,0,0,0,0,0,1,-0.47192727100000004,0.115614362,-1.191339063,-0.163486338,-0.633626082,316
1,0.921800767,0,1,0.072231512,0,0,1,0,1,0,0,0,0,1.3317039370000001,1.322224673,0.24197660899999998,-0.163486338,0.18571150399999997,588
1,-1.032222148,0,1,-0.36115755899999996,1,0,0,0,0,0,0,1,0,-0.524975248,-0.401504343,-0.525871073,-0.163486338,1.278161617,305
1,1.464931737,1,0,-0.505620583,0,0,1,0,0,0,0,1,0,1.384751914,1.666970476,-0.269921846,-0.163486338,0.45882403200000005,767
1,-0.77002099,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-0.737167155,-1.320826485,1.00982429,-0.163486338,-1.452963667,341
1,2.026791361,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,1.11951203,1.264767039,-0.116352309,-0.163486338,0.73193656,856
1,0.46607018299999997,0,1,0.939009654,0,0,0,1,0,0,1,0,0,-0.737167155,-0.861165414,-0.116352309,-0.163486338,0.18571150399999997,513
1,1.3088596190000001,1,0,-0.21669453600000002,1,0,0,0,0,0,0,1,0,0.907320123,0.862563602,0.190786763,-0.163486338,-0.087401025,712
1,-0.607705988,0,1,0.072231512,0,0,0,1,1,0,0,0,0,0.111600473,0.115614362,-0.116352309,-0.163486338,0.45882403200000005,370
1,0.12895440800000002,0,1,0.505620583,0,0,1,0,1,0,0,0,0,0.9603681000000001,1.207309405,-0.32111169100000003,-0.163486338,0.18571150399999997,491
1,-0.576491564,1,0,-0.505620583,0,1,0,0,0,0,0,1,0,0.270744403,-0.401504343,1.572912589,-0.163486338,0.18571150399999997,404
1,0.42236999,0,1,-1.516861749,0,0,1,0,0,0,0,0,1,1.27865596,1.494597575,-0.167542155,-0.163486338,0.18571150399999997,508
1,-0.926093108,1,0,1.083472678,0,0,0,1,0,0,1,0,0,-0.896311085,-0.746250146,-0.679440609,-0.163486338,0.45882403200000005,307
1,-0.869907146,0,1,1.661324773,1,0,0,0,0,0,0,0,1,-0.312783341,-0.22913144100000002,-0.372301536,-0.163486338,-0.087401025,302
1,-0.16446117300000002,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.092394138,1.316963362,-0.163486338,-0.633626082,435
1,-0.21440425100000002,1,0,-0.939009654,0,0,1,0,0,1,0,0,0,1.27865596,1.034936504,0.7026852170000001,-0.163486338,-1.452963667,453
1,0.30375518,1,0,0.650083607,0,0,0,1,1,0,0,0,0,-0.631071201,-0.688792512,-0.218732,-0.163486338,0.73193656,510
1,0.540984799,0,1,1.083472678,0,1,0,0,0,0,1,0,0,-0.153639411,0.517817799,-1.191339063,-0.163486338,2.64372426,489
1,1.402502889,0,1,1.227935701,0,0,1,0,0,0,0,0,1,0.48293631,1.264767039,-1.191339063,-0.163486338,-0.087401025,644
1,-0.089546557,1,0,1.661324773,0,0,1,0,0,0,0,0,1,1.225607984,0.862563602,1.00982429,-0.163486338,0.73193656,439
1,-0.78250676,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,-0.10059143400000001,-0.80370778,1.572912589,-0.163486338,0.18571150399999997,355
1,-0.6576490660000001,1,0,-1.661324773,0,1,0,0,0,0,0,0,1,0.42988833299999996,0.402902531,0.037217227,-0.163486338,-1.452963667,320
1,1.159030386,1,0,1.227935701,0,0,1,0,0,0,0,0,1,0.907320123,0.7476483340000001,0.44673599,-0.163486338,0.73193656,603
1,0.684571148,1,0,0.072231512,0,0,1,0,1,0,0,0,0,0.42988833299999996,0.517817799,-0.167542155,-0.163486338,1.551274146,585
1,0.6221423,1,0,0.79454663,1,0,0,0,0,0,1,0,0,-1.055455015,-0.573877244,-1.191339063,-0.163486338,0.45882403200000005,540
1,0.790700188,1,0,1.227935701,1,0,0,0,0,0,0,0,1,0.164648449,0.862563602,-1.140149217,-0.163486338,-0.087401025,563
1,1.92066232,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,0.42988833299999996,1.322224673,-1.2937187540000001,-0.163486338,-0.633626082,769
1,-0.8324498370000001,1,0,1.083472678,0,1,0,0,0,0,1,0,0,-0.10059143400000001,-0.114216173,-0.167542155,-0.163486338,0.18571150399999997,323
1,0.247569218,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,1.225607984,1.092394138,0.497925836,-0.163486338,0.73193656,599
1,-0.894878685,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-1.108502992,-1.435741752,0.190786763,0.08806664199999999,-1.452963667,318
1,0.010339599,1,0,1.516861749,0,0,1,0,0,0,0,0,1,0.42988833299999996,0.920021236,-0.833010145,-0.163486338,0.18571150399999997,453
1,-0.938578878,1,0,-0.939009654,1,0,0,0,0,1,0,0,0,0.535984286,0.28798726399999997,0.549115681,-0.163486338,-1.452963667,315
1,-1.0821652259999999,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-0.153639411,-0.861165414,1.521722744,-0.163486338,-0.087401025,286
1,-0.9073644540000001,1,0,-0.939009654,0,0,0,1,0,1,0,0,0,-1.108502992,-1.205911217,-0.269921846,-0.163486338,0.18571150399999997,315
1,-0.002146171,0,1,-1.227935701,0,0,1,0,0,0,0,0,1,1.703039774,1.4371399409999999,0.856254753,-0.163486338,0.73193656,466
1,-0.938578878,1,0,-1.227935701,1,0,0,0,0,0,0,0,1,-0.206687388,-0.401504343,0.190786763,-0.163486338,-0.087401025,309
1,-0.9822790709999999,1,0,-0.21669453600000002,0,1,0,0,0,0,0,1,0,-0.631071201,-0.746250146,-0.116352309,-0.163486338,-0.087401025,301
1,1.7770759719999998,1,0,0.505620583,1,0,0,0,1,0,0,0,0,1.225607984,0.6901907009999999,1.4193430530000002,-0.163486338,-1.452963667,756
1,-1.057193687,1,0,-0.939009654,0,1,0,0,0,1,0,0,0,0.164648449,-0.286589075,0.9074445990000001,-0.163486338,-1.452963667,301
1,-0.55776291,0,1,-1.227935701,0,0,1,0,0,0,0,0,1,1.172560007,0.632733067,1.4193430530000002,-0.163486338,-1.452963667,355
1,-0.9323359929999999,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-0.631071201,-0.688792512,-0.218732,-0.163486338,-0.633626082,305
1,0.047796907,1,0,1.372398725,1,0,0,0,0,0,0,0,1,0.535984286,0.115614362,0.9586344440000001,-0.163486338,-1.452963667,396
1,-0.670134835,1,0,-1.661324773,0,1,0,0,0,0,0,0,1,-1.0024070379999999,0.0006990939999999999,-1.754427362,-0.163486338,0.18571150399999997,345
1,0.35994114299999996,1,0,0.072231512,0,0,0,1,1,0,0,0,0,0.21769642600000003,0.058156728,0.24197660899999998,-0.163486338,-1.452963667,582
1,0.865614804,0,1,0.505620583,0,1,0,0,1,0,0,0,0,-0.047543458,0.402902531,-0.88419999,-0.163486338,2.097499203,606
1,1.009201153,1,0,1.227935701,1,0,0,0,0,0,0,0,1,0.7481761929999999,0.460360165,0.7026852170000001,-0.163486338,-1.452963667,606
1,0.309998065,0,1,0.79454663,0,1,0,0,0,0,1,0,0,0.111600473,-0.344046709,0.9074445990000001,-0.163486338,-0.633626082,510
1,-1.038465033,0,1,-0.939009654,0,1,0,0,0,1,0,0,0,-0.578023225,-0.114216173,-1.037769527,-0.163486338,1.551274146,318
1,2.345178481,0,1,0.650083607,0,0,1,0,1,0,0,0,0,0.42988833299999996,1.4371399409999999,-1.44728829,-0.163486338,0.45882403200000005,826
1,2.076734438,1,0,0.21669453600000002,1,0,0,0,1,0,0,0,0,0.64208024,0.97747887,-0.525871073,-0.163486338,-0.633626082,801
1,-0.776263875,1,0,0.650083607,0,1,0,0,1,0,0,0,0,-0.206687388,0.058156728,-0.6282507629999999,-0.163486338,1.0050490890000001,331
1,-0.22689002,1,0,1.372398725,0,1,0,0,0,0,0,0,1,-0.896311085,0.28798726399999997,-1.9079968980000002,-0.163486338,-0.633626082,380
1,-0.807478299,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-0.684119178,-0.746250146,-0.218732,-0.163486338,0.73193656,321
1,-0.807478299,1,0,0.072231512,0,1,0,0,1,0,0,0,0,0.164648449,0.23052963,-0.218732,-0.163486338,-0.087401025,337
1,0.166411716,1,0,0.650083607,0,1,0,0,1,0,0,0,0,0.7481761929999999,0.058156728,1.777671971,0.08806664199999999,-0.087401025,500
1,-0.869907146,0,1,-1.372398725,1,0,0,0,0,0,0,0,1,0.64208024,0.058156728,1.4193430530000002,-0.163486338,-0.633626082,315
1,-1.019736379,0,1,-0.939009654,0,1,0,0,0,1,0,0,0,0.376840356,-0.401504343,1.931241507,11.65950373,0.45882403200000005,303
1,0.054039792,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,0.42988833299999996,0.058156728,0.805064908,-0.163486338,0.45882403200000005,505
1,-0.919850223,1,0,-1.227935701,1,0,0,0,0,0,0,0,1,0.80122417,0.23052963,1.4193430530000002,-0.163486338,-0.633626082,314
1,1.702161356,1,0,1.083472678,0,0,1,0,0,0,1,0,0,1.3317039370000001,0.920021236,1.11220398,-0.163486338,-0.087401025,638
1,1.901933666,1,0,0.505620583,0,0,1,0,1,0,0,0,0,0.535984286,0.97747887,-0.730630454,-0.163486338,-1.452963667,777
1,0.341212488,1,0,0.939009654,1,0,0,0,0,0,1,0,0,-0.8432631079999999,-0.114216173,-1.44728829,-0.163486338,-0.087401025,479
1,-0.57024868,0,1,0.939009654,0,0,0,1,0,0,1,0,0,-1.0024070379999999,-0.9186230470000001,-0.5770609179999999,-0.163486338,-0.087401025,371
1,0.35994114299999996,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,0.535984286,0.34544489700000003,0.395546145,-0.163486338,0.18571150399999997,547
1,0.690814032,1,0,0.650083607,0,1,0,0,1,0,0,0,0,-0.047543458,0.0006990939999999999,-0.218732,-0.163486338,-0.633626082,559
1,3.000681376,1,0,0.505620583,0,0,1,0,1,0,0,0,0,1.384751914,1.8393433780000001,-0.525871073,-0.163486338,-0.087401025,933
1,-0.482848294,1,0,-1.227935701,0,0,1,0,0,0,0,0,1,0.64208024,0.575275433,0.190786763,-0.163486338,-0.360513553,375
1,-0.7512923359999999,1,0,-1.227935701,0,1,0,0,0,0,0,0,1,-2.275558479,-2.010318091,-1.242528908,-0.163486338,2.64372426,340
1,0.029068253,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,-0.153639411,-0.05675854,-0.372301536,-0.163486338,1.0050490890000001,544
1,1.7521044330000002,1,0,0.650083607,0,0,1,0,1,0,0,0,0,0.21769642600000003,1.264767039,-1.549667981,-0.163486338,2.097499203,751
1,-1.044707918,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-1.532886806,-0.861165414,-1.549667981,-0.163486338,1.278161617,288
1,-0.926093108,1,0,-1.227935701,0,0,0,1,0,0,0,0,1,-0.8432631079999999,-0.9186230470000001,-0.269921846,-0.163486338,1.278161617,309
1,-0.8636642609999999,1,0,1.083472678,0,1,0,0,0,0,1,0,0,-0.524975248,-0.631334878,-0.065162464,-0.163486338,0.73193656,325
1,-0.838692722,0,1,0.072231512,1,0,0,0,1,0,0,0,0,-0.8432631079999999,-0.401504343,-1.088959372,-0.163486338,1.0050490890000001,349
1,-0.919850223,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,0.80122417,0.058156728,1.931241507,-0.163486338,-1.452963667,315
1,0.746999995,0,1,0.939009654,0,0,1,0,0,0,1,0,0,1.596943821,1.494597575,0.497925836,-0.163486338,-0.633626082,563
1,-0.9573075320000001,0,1,0.36115755899999996,0,0,0,1,1,0,0,0,0,-0.8432631079999999,-0.401504343,-1.088959372,-0.163486338,0.18571150399999997,320
1,2.769694641,1,0,0.79454663,0,0,1,0,0,0,1,0,0,1.172560007,1.494597575,-0.372301536,-0.163486338,-1.452963667,881
1,0.434855759,1,0,0.505620583,0,0,0,1,1,0,0,0,0,-0.47192727100000004,-0.286589075,-0.6282507629999999,-0.163486338,1.551274146,530
1,-0.16446117300000002,1,0,-0.21669453600000002,0,0,0,1,0,0,0,1,0,-1.798126689,-1.7230299219999998,-0.833010145,-0.163486338,-1.452963667,485
1,0.590927877,1,0,0.21669453600000002,0,0,0,1,1,0,0,0,0,-0.25973536399999997,0.058156728,-0.730630454,-0.163486338,-0.633626082,567
1,-0.826206953,0,1,-0.650083607,0,0,0,1,0,1,0,0,0,-1.267646922,-1.55065702,0.08840707199999999,-0.163486338,-0.633626082,344
1,-1.0759223409999998,0,1,-1.227935701,0,0,0,1,0,0,0,0,1,-0.684119178,-0.746250146,-0.218732,-0.163486338,1.551274146,286
1,-0.869907146,1,0,-1.372398725,0,0,0,1,0,0,0,0,1,0.64208024,0.173071996,1.11220398,-0.163486338,-1.452963667,309
1,0.203869025,1,0,1.372398725,0,1,0,0,0,0,0,0,1,0.7481761929999999,1.149851771,-0.6282507629999999,-0.163486338,-0.087401025,476
1,-0.813721183,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,0.695128216,0.0006990939999999999,1.726482125,0.08806664199999999,-1.452963667,319
1,2.020548476,1,0,0.505620583,0,0,1,0,1,0,0,0,0,0.376840356,0.862563602,-0.833010145,-0.163486338,0.73193656,781
1,-0.951064647,0,1,-0.650083607,1,0,0,0,0,1,0,0,0,-0.578023225,-0.9186230470000001,0.395546145,-0.163486338,-1.452963667,330
1,0.522256145,1,0,1.372398725,1,0,0,0,0,0,0,0,1,1.013416077,0.575275433,1.11220398,-0.163486338,0.73193656,476
1,-0.8574213759999999,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,0.535984286,0.6901907009999999,-0.269921846,-0.163486338,-0.087401025,332
1,-0.9822790709999999,0,1,-1.083472678,0,0,0,1,0,1,0,0,0,-1.798126689,-1.148453583,-1.600857826,-0.163486338,0.18571150399999997,304
1,0.7282713409999999,1,0,0.79454663,1,0,0,0,0,0,1,0,0,-0.737167155,0.058156728,-1.498478135,-0.163486338,0.18571150399999997,540
1,0.228840564,1,0,-0.072231512,0,1,0,0,0,0,0,1,0,-1.5859347819999998,-1.2633688509999998,-1.140149217,-0.163486338,2.370611731,514
1,0.309998065,1,0,0.505620583,0,0,0,1,1,0,0,0,0,-1.4267908519999999,-0.746250146,-1.549667981,-0.163486338,1.551274146,516
1,2.7010229089999997,1,0,0.505620583,0,0,1,0,1,0,0,0,0,1.4908478669999998,1.6095128419999998,0.037217227,-0.163486338,-0.633626082,907
1,0.27254075699999997,1,0,0.072231512,0,0,0,1,1,0,0,0,0,-1.479838829,-1.493199386,-0.525871073,-0.163486338,-0.087401025,506
1,0.285026526,1,0,0.21669453600000002,0,0,0,1,1,0,0,0,0,-1.0024070379999999,-0.746250146,-0.88419999,-0.163486338,0.18571150399999997,511
1,3.000681376,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,1.013416077,1.6095128419999998,-0.833010145,-0.163486338,0.45882403200000005,939
1,0.434855759,1,0,0.072231512,1,0,0,0,1,0,0,0,0,-0.25973536399999997,-0.861165414,1.1633938259999999,0.08806664199999999,0.18571150399999997,532
1,-0.19567559699999998,1,0,1.227935701,0,1,0,0,0,0,0,0,1,0.80122417,0.115614362,1.726482125,-0.163486338,-1.452963667,405
1,1.3400740420000001,1,0,1.372398725,0,0,1,0,0,0,0,0,1,1.066464053,1.379682307,-0.423491382,-0.163486338,-1.452963667,569
1,-0.7949925290000001,1,0,0.072231512,0,1,0,0,1,0,0,0,0,-1.055455015,-1.2633688509999998,-0.065162464,-0.163486338,1.278161617,331
1,1.396260005,1,0,0.939009654,1,0,0,0,0,0,1,0,0,1.172560007,0.575275433,1.572912589,-0.163486338,-1.452963667,634
1,0.40988422,0,1,0.21669453600000002,0,1,0,0,1,0,0,0,0,-2.010318596,-1.7230299219999998,-1.191339063,-0.163486338,-0.633626082,529
1,-0.13324675,1,0,-1.083472678,0,0,1,0,0,1,0,0,0,1.3317039370000001,1.034936504,0.856254753,-0.163486338,-1.452963667,428
1,-0.819964068,0,1,1.661324773,0,0,1,0,0,0,0,0,1,0.7481761929999999,0.058156728,1.777671971,-0.163486338,-1.452963667,331
1,0.765728649,1,0,0.072231512,0,0,1,0,1,0,0,0,0,0.32379237899999996,0.402902531,-0.218732,-0.163486338,-0.633626082,589
1,-0.882392915,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-0.684119178,-1.148453583,0.7026852170000001,0.08806664199999999,0.45882403200000005,316
1,-0.22689002,1,0,-0.36115755899999996,0,1,0,0,0,0,0,1,0,-0.047543458,-0.05675854,-0.116352309,-0.163486338,0.18571150399999997,484
1,1.92066232,1,0,1.227935701,0,0,1,0,0,0,0,0,1,1.27865596,1.264767039,0.24197660899999998,-0.163486338,-0.633626082,719
1,0.628385185,1,0,1.372398725,1,0,0,0,0,0,0,0,1,0.32379237899999996,0.805105968,-0.833010145,-0.163486338,0.73193656,466
1,-0.13324675,0,1,0.650083607,0,1,0,0,1,0,0,0,0,-0.896311085,-1.6655722880000001,1.521722744,0.842725583,0.45882403200000005,426
1,0.309998065,1,0,0.939009654,0,0,0,1,0,0,1,0,0,-0.949359062,-0.80370778,-0.679440609,-0.163486338,0.73193656,484
1,-0.87615003,1,0,-1.227935701,0,1,0,0,0,0,0,0,1,-1.055455015,-0.573877244,-1.191339063,-0.163486338,-1.452963667,318
1,1.795804626,0,1,-0.21669453600000002,0,0,1,0,0,0,0,1,0,0.854272147,1.322224673,-0.679440609,-0.163486338,-0.360513553,807
1,-0.638920411,0,1,1.083472678,0,0,0,1,0,0,1,0,0,-1.692030736,-0.458961977,-2.11275628,-0.163486338,2.64372426,350
1,0.42236999,1,0,0.650083607,1,0,0,0,1,0,0,0,0,0.695128216,0.058156728,1.572912589,0.591172603,1.0050490890000001,546
1,0.547227684,0,1,0.505620583,0,0,1,0,1,0,0,0,0,0.64208024,0.058156728,1.4193430530000002,-0.163486338,1.0050490890000001,544
1,-0.058332133,0,1,-1.083472678,0,0,1,0,0,1,0,0,0,0.854272147,0.23052963,1.572912589,3.3582553839999996,-1.452963667,445
1,-0.22689002,1,0,1.661324773,0,0,1,0,0,0,0,0,1,0.9603681000000001,0.97747887,0.08840707199999999,-0.163486338,-0.087401025,417
1,-0.526548487,1,0,-1.083472678,0,0,1,0,0,1,0,0,0,0.9603681000000001,0.6901907009999999,0.7026852170000001,-0.163486338,-0.633626082,377
1,1.558575007,1,0,1.372398725,0,0,1,0,0,0,0,0,1,1.4908478669999998,1.207309405,0.856254753,-0.163486338,-0.087401025,676
1,1.820776165,1,0,-0.072231512,1,0,0,0,0,0,0,1,0,0.64208024,1.494597575,-1.242528908,-0.163486338,-0.633626082,776
1,-0.9011215690000001,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,0.111600473,-0.22913144100000002,0.600305526,-0.163486338,-1.452963667,339
1,-0.464119639,1,0,-1.083472678,1,0,0,0,0,1,0,0,0,1.27865596,0.632733067,1.726482125,-0.163486338,-1.452963667,388
1,-0.9573075320000001,1,0,0.21669453600000002,0,0,0,1,1,0,0,0,0,-0.047543458,-0.688792512,1.4193430530000002,-0.163486338,0.73193656,314
1,-0.869907146,1,0,-0.939009654,0,0,0,1,0,1,0,0,0,0.42988833299999996,-0.114216173,1.265773517,-0.163486338,-0.087401025,332
1,1.1840019240000001,1,0,-0.21669453600000002,0,0,1,0,0,0,0,1,0,0.111600473,0.862563602,-1.242528908,-0.163486338,0.45882403200000005,710
1,0.74075711,0,1,1.661324773,0,0,1,0,0,0,0,0,1,0.9603681000000001,1.494597575,-0.730630454,-0.163486338,-0.633626082,565
1,0.016582483000000002,0,1,-0.072231512,0,0,0,1,0,0,0,1,0,-0.684119178,-0.9760806809999999,0.29316645399999997,-0.163486338,4.282399431,492
1,-0.7263207970000001,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-0.524975248,-1.205911217,1.368153207,-0.163486338,0.45882403200000005,360
1,-0.9073644540000001,0,1,-0.79454663,0,0,0,1,0,1,0,0,0,-0.8432631079999999,-0.9760806809999999,-0.116352309,-0.163486338,0.18571150399999997,324
1,1.146544616,1,0,1.372398725,0,0,1,0,0,0,0,0,1,0.9603681000000001,0.862563602,0.29316645399999997,-0.163486338,0.73193656,574
1,0.547227684,1,0,-0.505620583,1,0,0,0,0,0,0,1,0,1.013416077,0.805105968,0.549115681,-0.163486338,0.18571150399999997,627
1,-0.913607339,0,1,-1.227935701,1,0,0,0,0,0,0,0,1,0.535984286,-0.05675854,1.4193430530000002,-0.163486338,0.73193656,315
1,-1.007250609,0,1,-0.79454663,1,0,0,0,0,1,0,0,0,-0.047543458,-0.22913144100000002,0.190786763,-0.163486338,0.18571150399999997,303
1,0.447341528,1,0,0.36115755899999996,0,1,0,0,1,0,0,0,0,0.005504519,-0.05675854,-0.013972618999999999,-0.163486338,-0.633626082,525
1,3.01941003,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,1.809135727,1.322224673,1.4193430530000002,1.345831543,-0.360513553,959
1,-0.17070405800000002,1,0,1.227935701,0,0,0,1,0,0,0,0,1,-0.578023225,-0.80370778,0.13959691800000001,-0.163486338,-0.087401025,402
1,-0.376719253,1,0,0.36115755899999996,1,0,0,0,1,0,0,0,0,-0.524975248,0.460360165,-1.600857826,-0.163486338,-0.633626082,407
1,-0.938578878,0,1,-0.650083607,0,1,0,0,0,1,0,0,0,-0.36583131799999996,-0.458961977,-0.065162464,-0.163486338,-1.452963667,348
1,-0.745049451,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-1.479838829,-1.090995949,-1.191339063,-0.163486338,0.18571150399999997,338
1,-1.007250609,1,0,-1.372398725,0,0,0,1,0,0,0,0,1,-0.684119178,-0.80370778,-0.116352309,-0.163486338,-0.087401025,304
1,-0.7263207970000001,0,1,1.083472678,1,0,0,0,0,0,1,0,0,-0.8432631079999999,-0.458961977,-0.9865796809999999,-0.163486338,0.73193656,342
1,-0.819964068,1,0,-0.21669453600000002,0,1,0,0,0,0,0,1,0,0.058552495999999996,-0.22913144100000002,0.497925836,-0.163486338,0.45882403200000005,331
1,-0.707592143,0,1,1.516861749,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-0.9186230470000001,-0.5770609179999999,-0.163486338,1.0050490890000001,321
1,-1.057193687,1,0,0.650083607,0,0,0,1,1,0,0,0,0,-1.5859347819999998,-0.9186230470000001,-1.549667981,-0.163486338,0.73193656,295
1,-0.364233484,1,0,-1.661324773,0,0,1,0,0,0,0,0,1,1.3317039370000001,0.805105968,1.4193430530000002,0.842725583,0.73193656,409
1,0.49104172100000004,1,0,-0.072231512,0,1,0,0,0,0,0,1,0,-0.418879295,0.058156728,-1.140149217,-0.163486338,-0.633626082,590
1,0.9093149970000001,0,1,0.21669453600000002,0,1,0,0,1,0,0,0,0,-0.047543458,0.0006990939999999999,-0.218732,-0.163486338,-0.633626082,596
1,-0.7263207970000001,1,0,0.650083607,0,1,0,0,1,0,0,0,0,-2.381654433,-1.608114654,-1.856807053,-0.163486338,1.278161617,340
1,-1.138351188,0,1,-1.083472678,0,0,0,1,0,1,0,0,0,-0.25973536399999997,-0.861165414,1.1633938259999999,-0.163486338,4.282399431,281
1,-0.926093108,1,0,-1.083472678,0,1,0,0,0,1,0,0,0,-0.36583131799999996,-1.033538315,1.368153207,1.8489375030000001,0.18571150399999997,311
1,-0.033360594,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,1.384751914,1.4371399409999999,0.13959691800000001,-0.163486338,0.45882403200000005,593
1,1.6709469319999999,1,0,0.939009654,0,0,1,0,0,0,1,0,0,0.270744403,1.034936504,-1.191339063,-0.163486338,-1.452963667,663
1,0.216354794,1,0,0.36115755899999996,0,1,0,0,1,0,0,0,0,-0.737167155,0.23052963,-1.652047671,-0.163486338,-1.452963667,514
1,0.241326333,0,1,-0.36115755899999996,0,0,1,0,0,0,0,1,0,1.596943821,1.207309405,1.1633938259999999,-0.163486338,-0.087401025,515
1,0.428612874,1,0,0.072231512,0,0,1,0,1,0,0,0,0,0.854272147,1.8393433780000001,-1.344908599,-0.163486338,0.45882403200000005,533
1,-0.66389195,1,0,-1.516861749,0,0,0,1,0,0,0,0,1,0.164648449,-0.51641961,1.572912589,0.591172603,-0.087401025,349
1,0.116468639,1,0,1.083472678,0,1,0,0,0,0,1,0,0,0.005504519,-0.80370778,1.931241507,8.892420946,-1.452963667,446
1,-0.270590213,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,0.695128216,-0.05675854,1.931241507,2.3520434630000002,0.73193656,522
1,0.391155566,1,0,0.505620583,0,0,0,1,1,0,0,0,0,-0.684119178,-0.344046709,-0.9353898359999999,-0.163486338,2.097499203,536
1,-0.10203232599999999,0,1,0.21669453600000002,0,0,1,0,1,0,0,0,0,1.4908478669999998,1.092394138,1.1633938259999999,0.842725583,-1.452963667,444
1,-0.9573075320000001,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,0.005504519,0.28798726399999997,-0.6282507629999999,-0.163486338,-1.452963667,313
1,-0.158218289,0,1,1.227935701,0,0,0,1,0,0,0,0,1,0.005504519,-0.80370778,1.931241507,-0.163486338,-1.452963667,397
1,-1.10089388,0,1,-0.650083607,0,0,0,1,0,1,0,0,0,-1.055455015,-0.9760806809999999,-0.5770609179999999,-0.163486338,-0.633626082,298
1,2.114191747,0,1,0.650083607,0,0,1,0,1,0,0,0,0,0.589032263,0.920021236,-0.5770609179999999,-0.163486338,-1.452963667,775
1,0.640870955,1,0,1.516861749,0,0,1,0,0,0,0,0,1,1.11951203,1.207309405,-0.013972618999999999,-0.163486338,0.45882403200000005,494
1,1.015444037,1,0,0.650083607,0,1,0,0,1,0,0,0,0,0.7481761929999999,0.632733067,0.29316645399999997,-0.163486338,-0.087401025,615
1,-0.22689002,0,1,-0.505620583,0,0,1,0,0,0,0,1,0,1.649991797,1.207309405,1.265773517,-0.163486338,-1.452963667,501
